ReportID,SalesPersonID,ProductID,Quantity,TotalSalesValue
Rep77761,C21420,PR6278,1060,6975
Rep77762,C21420,PR6519,16827,21995
Rep77763,C21420,PR6278,518,3715
Rep77764,C22057,PR6280,3058,8065
Rep77765,C22057,PR6653,1790,3495
Rep77766,C22057,PR6577,211,1560
Rep77767,C22057,PR6653,1276,3510
Rep77768,C22057,PR6653,1276,3510
Rep77769,C22057,PR6653,2322,4850
Rep77770,C22057,PR6653,1204,3815
Rep77771,C22057,PR6653,1790,3495
Rep77772,C22057,PR6258,1212,3425
Rep77773,C22057,PR6412,650,2850
Rep77774,C22057,PR6258,1128,3345
Rep77775,C22057,PR6653,1276,3510
Rep77776,C22057,PR6577,211,1560
Rep77777,C22057,PR6258,1212,3425
Rep77778,C22057,PR6412,650,2850
Rep77779,C22057,PR6258,1398,4635
Rep77780,C22057,PR6412,650,2850
Rep77781,C22057,PR6577,155,1295
Rep77782,C22057,PR6258,1212,3425
Rep77783,C22057,PR6653,1790,3495
Rep77784,C22057,PR6280,3058,8065
Rep77785,C22057,PR6423,1233,4680
Rep77786,C22057,PR6258,1212,3425
Rep77787,C22057,PR6653,1838,3485
Rep77788,C22057,PR6510,433,2620
Rep77789,C22057,PR6577,211,1560
Rep77790,C22057,PR6258,1212,3425
Rep77791,C22057,PR6258,1212,3425
Rep77792,C21543,PR6353,127,1335
Rep77793,C21543,PR6365,600,13685
Rep77794,C21543,PR6270,305,4045
Rep77795,C21543,PR6365,1200,16960
Rep77796,C21543,PR6353,847,11680
Rep77797,C21543,PR6270,661,7140
Rep77798,C21543,PR6270,163,2010
Rep77799,C21543,PR6365,821,19625
Rep77800,C21543,PR6353,135,1880
Rep77801,C21543,PR6353,1260,22585
Rep77802,C21543,PR6353,1220,22180
Rep77803,C21543,PR6353,244,3795
Rep77804,C21543,PR6353,101,1045
Rep77805,C21543,PR6353,805,11895
Rep77806,C21543,PR6353,383,6695
Rep77807,C21455,PR6331,1883,59340
Rep77808,C21455,PR6298,5600,28250
Rep77809,C21455,PR6331,1006,42005
Rep77810,C21455,PR6628,103,1015
Rep77811,C21455,PR6331,1175,35495
Rep77812,C21455,PR6331,516,9985
Rep77813,C21455,PR6298,5312,30865
Rep77814,C21455,PR6298,52123,262175
Rep77815,C21455,PR6628,102,1070
Rep77816,C21455,PR6331,229,2575
Rep77817,C21455,PR6298,17436,88455
Rep77818,C21455,PR6331,2249,34985
Rep77819,C21455,PR6329,786,8150
Rep77820,C21455,PR6276,127,2185
Rep77821,C21455,PR6628,100,1030
Rep77822,C21455,PR6298,5532,32720
Rep77823,C21455,PR6623,113,1210
Rep77824,C21455,PR6628,108,1080
Rep77825,C21455,PR6618,144,5195
Rep77826,C21455,PR6329,901,9515
Rep77827,C21455,PR6298,2435,15100
Rep77828,C21455,PR6329,1183,15930
Rep77829,C21455,PR6628,138,1350
Rep77830,C21455,PR6298,28971,157795
Rep77831,C21434,PR6350,160,1625
Rep77832,C21434,PR6353,1797,21825
Rep77833,C21434,PR6282,2277,11590
Rep77834,C21434,PR6352,221,2455
Rep77835,C21434,PR6282,2928,14080
Rep77836,C21434,PR6282,411,1870
Rep77837,C21434,PR6350,1776,22120
Rep77838,C21434,PR6278,1477,6750
Rep77839,C21434,PR6278,1477,6750
Rep77840,C21434,PR6350,1776,22120
Rep77841,C21434,PR6282,2090,9755
Rep77842,C21434,PR6350,160,1625
Rep77843,C21434,PR6278,1477,6750
Rep77844,C21434,PR6282,238,1755
Rep77845,C21434,PR6282,880,3465
Rep77846,C21434,PR6350,160,1625
Rep77847,C21434,PR6282,2826,12145
Rep77848,C21434,PR6350,1776,22120
Rep77849,C22162,PR6278,464,2515
Rep77850,C22162,PR6405,363,18465
Rep77851,C22162,PR6364,146,1700
Rep77852,C22162,PR6353,273,8445
Rep77853,C22162,PR6278,897,10420
Rep77854,C22162,PR6405,616,33055
Rep77855,C22162,PR6278,440,3510
Rep77856,C22162,PR6278,131,1125
Rep77857,C22162,PR6345,119,1755
Rep77858,C22162,PR6278,1311,14060
Rep77859,C22162,PR6278,257,2760
Rep77860,C22162,PR6278,112,1060
Rep77861,C22162,PR6405,591,33520
Rep77862,C22162,PR6405,255,7070
Rep77863,C22162,PR6278,794,5645
Rep77864,C22162,PR6405,502,12565
Rep77865,C22162,PR6405,1098,30860
Rep77866,C22162,PR6405,214,8900
Rep77867,C22162,PR6405,372,18265
Rep77868,C22162,PR6405,194,7330
Rep77869,C22162,PR6405,391,18585
Rep77870,C22162,PR6353,205,5625
Rep77871,C22162,PR6278,112,1185
Rep77872,C22162,PR6278,118,1090
Rep77873,C22162,PR6405,467,28335
Rep77874,C22162,PR6278,3485,11360
Rep77875,C22162,PR6405,750,4470
Rep77876,C22171,PR6279,101,1020
Rep77877,C22171,PR6629,101,1125
Rep77878,C22060,PR6358,228,1975
Rep77879,C22060,PR6510,410,5270
Rep77880,C22060,PR6380,170,1405
Rep77881,C22060,PR6358,756,3180
Rep77882,C22060,PR6358,633,4105
Rep77883,C22060,PR6488,655,4540
Rep77884,C22060,PR6280,1244,4500
Rep77885,C22060,PR6698,3662,16055
Rep77886,C22060,PR6698,650,3490
Rep77887,C22060,PR6358,1211,5420
Rep77888,C22060,PR6423,2793,12430
Rep77889,C22060,PR6610,430,2795
Rep77890,C22060,PR6380,603,3555
Rep77891,C22060,PR6698,1258,5020
Rep77892,C22060,PR6280,521,3980
Rep77893,C22060,PR6358,217,1415
Rep77894,C22060,PR6698,7080,15440
Rep77895,C22060,PR6610,656,3385
Rep77896,C22060,PR6610,380,2600
Rep77897,C22060,PR6280,7689,19720
Rep77898,C22060,PR6280,118,1045
Rep77899,C22060,PR6358,253,1485
Rep77900,C22060,PR6543,233,2435
Rep77901,C22060,PR6280,5735,30350
Rep77902,C22060,PR6543,377,2680
Rep77903,C22060,PR6380,895,5100
Rep77904,C22060,PR6380,618,3305
Rep77905,C22060,PR6488,366,2625
Rep77906,C22060,PR6412,5667,24555
Rep77907,C22060,PR6280,4386,13915
Rep77908,C22060,PR6380,662,3845
Rep77909,C22060,PR6280,3610,10560
Rep77910,C21552,PR6360,181,4445
Rep77911,C21552,PR6360,266,3815
Rep77912,C21552,PR6351,102,1070
Rep77913,C21552,PR6352,145,2650
Rep77914,C21552,PR6360,112,1220
Rep77915,C21552,PR6352,133,2845
Rep77916,C21552,PR6282,333,2090
Rep77917,C21552,PR6352,121,2100
Rep77918,C21552,PR6360,136,2155
Rep77919,C21552,PR6352,103,1195
Rep77920,C21552,PR6360,201,3975
Rep77921,C21552,PR6360,150,1925
Rep77922,C21929,PR6285,101,1045
Rep77923,C21929,PR6298,203,3620
Rep77924,C21929,PR6298,231,4370
Rep77925,C21929,PR6329,100,1050
Rep77926,C21929,PR6298,487,11550
Rep77927,C21929,PR6298,150,2250
Rep77928,C22282,PR6326,117,1585
Rep77929,C22282,PR6326,100,1375
Rep77930,C22282,PR6326,106,1695
Rep77931,C22282,PR6326,72,1020
Rep77932,C22282,PR6628,103,1110
Rep77933,C22282,PR6326,100,1145
Rep77934,C22282,PR6326,110,2060
Rep77935,C22282,PR6326,111,1425
Rep77936,C22282,PR6326,106,1695
Rep77937,C22282,PR6326,102,1275
Rep77938,C22282,PR6326,113,1535
Rep77939,C22282,PR6326,106,1695
Rep77940,C22282,PR6326,101,1485
Rep77941,C22282,PR6326,111,3010
Rep77942,C22282,PR6326,100,1375
Rep77943,C22282,PR6326,74,1055
Rep77944,C22282,PR6326,101,1230
Rep77945,C22282,PR6326,111,1905
Rep77946,C22282,PR6628,103,1110
Rep77947,C22282,PR6326,105,1515
Rep77948,C22282,PR6326,100,1375
Rep77949,C22282,PR6326,101,1165
Rep77950,C22282,PR6326,100,1105
Rep77951,C22282,PR6326,100,1120
Rep77952,C22282,PR6628,117,1200
Rep77953,C22282,PR6326,104,1120
Rep77954,C22282,PR6326,100,1120
Rep77955,C22282,PR6628,108,1455
Rep77956,C22282,PR6326,106,3030
Rep77957,C22282,PR6326,71,1015
Rep77958,C22282,PR6326,71,1015
Rep77959,C22282,PR6628,103,1110
Rep77960,C22282,PR6326,71,1005
Rep77961,C22282,PR6326,73,1045
Rep77962,C22282,PR6326,101,1270
Rep77963,C22282,PR6628,200,4395
Rep77964,C22282,PR6326,100,1120
Rep77965,C22282,PR6326,71,1015
Rep77966,C22282,PR6326,106,1695
Rep77967,C22282,PR6628,115,1155
Rep77968,C22282,PR6326,101,1325
Rep77969,C22282,PR6326,71,1015
Rep77970,C22282,PR6326,100,1375
Rep77971,C22282,PR6326,100,1120
Rep77972,C22018,PR6514,127,1380
Rep77973,C22018,PR6360,205,22725
Rep77974,C22018,PR6596,101,1045
Rep77975,C22018,PR6514,103,1200
Rep77976,C22018,PR6327,123,2080
Rep77977,C22018,PR6514,122,1345
Rep77978,C22018,PR6331,169,6305
Rep77979,C22018,PR6514,175,2790
Rep77980,C22018,PR6364,2502,80235
Rep77981,C22018,PR6514,133,1320
Rep77982,C22018,PR6360,138,3340
Rep77983,C22018,PR6364,262,9015
Rep77984,C22018,PR6360,111,2610
Rep77985,C22018,PR6364,758,13165
Rep77986,C22018,PR6360,315,30375
Rep77987,C22018,PR6360,185,6260
Rep77988,C22018,PR6514,100,1025
Rep77989,C22018,PR6596,116,1295
Rep77990,C22018,PR6514,125,2605
Rep77991,C22018,PR6364,2179,76220
Rep77992,C22018,PR6360,102,1145
Rep77993,C22018,PR6360,243,28705
Rep77994,C22018,PR6364,997,19545
Rep77995,C22018,PR6331,113,1625
Rep77996,C22018,PR6364,1402,39950
Rep77997,C22018,PR6596,138,1150
Rep77998,C22255,PR6353,109,1130
Rep77999,C22255,PR6344,105,1450
Rep78000,C22255,PR6365,101,1085
Rep78001,C22255,PR6404,147,3455
Rep78002,C22255,PR6404,111,1685
Rep78003,C22255,PR6344,166,4810
Rep78004,C22255,PR6344,277,16320
Rep78005,C22255,PR6344,182,5335
Rep78006,C22255,PR6343,127,3320
Rep78007,C22255,PR6353,162,4345
Rep78008,C22255,PR6350,374,4550
Rep78009,C22255,PR6350,141,2510
Rep78010,C22255,PR6344,101,1110
Rep78011,C22255,PR6351,101,1115
Rep78012,C22255,PR6404,102,1320
Rep78013,C22255,PR6353,180,3825
Rep78014,C22255,PR6350,322,4495
Rep78015,C22255,PR6404,114,1900
Rep78016,C22255,PR6353,877,10770
Rep78017,C22255,PR6350,141,2510
Rep78018,C22255,PR6353,252,2995
Rep78019,C22255,PR6353,101,1080
Rep78020,C22255,PR6350,141,2510
Rep78021,C22255,PR6350,666,8745
Rep78022,C22255,PR6344,138,3925
Rep78023,C22255,PR6350,395,4630
Rep78024,C22255,PR6353,164,3640
Rep78025,C22255,PR6404,113,1705
Rep78026,C22255,PR6353,102,1285
Rep78027,C22255,PR6343,181,7260
Rep78028,C22255,PR6344,183,5835
Rep78029,C22255,PR6351,252,3105
Rep78030,C22255,PR6344,189,5960
Rep78031,C22255,PR6350,395,4630
Rep78032,C22255,PR6344,189,5960
Rep78033,C22255,PR6350,395,4630
Rep78034,C22255,PR6353,141,2555
Rep78035,C22255,PR6404,293,10640
Rep78036,C22255,PR6344,212,7180
Rep78037,C22255,PR6404,147,3455
Rep78038,C22255,PR6404,114,1900
Rep78039,C22255,PR6344,227,12380
Rep78040,C22255,PR6353,877,10770
Rep78041,C22255,PR6404,150,3480
Rep78042,C22255,PR6343,127,3320
Rep78043,C22255,PR6404,2933,5875
Rep78044,C22255,PR6404,111,1685
Rep78045,C22255,PR6350,1252,16765
Rep78046,C22255,PR6343,168,6005
Rep78047,C22255,PR6353,235,6040
Rep78048,C22255,PR6344,101,1125
Rep78049,C22255,PR6353,236,5075
Rep78050,C22255,PR6353,101,1085
Rep78051,C22255,PR6404,147,3455
Rep78052,C22255,PR6404,111,1685
Rep78053,C22255,PR6353,236,5075
Rep78054,C22255,PR6353,101,1040
Rep78055,C22255,PR6343,103,1155
Rep78056,C22255,PR6353,108,1620
Rep78057,C22255,PR6350,374,4550
Rep78058,C22255,PR6404,114,1900
Rep78059,C22255,PR6353,137,3270
Rep78060,C22255,PR6344,164,4515
Rep78061,C22255,PR6350,374,4550
Rep78062,C22255,PR6341,228,1245
Rep78063,C22255,PR6350,382,4645
Rep78064,C22255,PR6344,314,19115
Rep78065,C22255,PR6344,138,4150
Rep78066,C22255,PR6344,139,3155
Rep78067,C22255,PR6350,337,4735
Rep78068,C22255,PR6343,152,5100
Rep78069,C22255,PR6351,766,10495
Rep78070,C22255,PR6353,162,4570
Rep78071,C22255,PR6404,127,1320
Rep78072,C22255,PR6353,137,3270
Rep78073,C22255,PR6344,139,3155
Rep78074,C22255,PR6353,101,1125
Rep78075,C22255,PR6343,127,3320
Rep78076,C22255,PR6344,314,19115
Rep78077,C22255,PR6343,128,3345
Rep78078,C22255,PR6404,117,2175
Rep78079,C22255,PR6344,104,1260
Rep78080,C22255,PR6344,166,8015
Rep78081,C22255,PR6344,189,5960
Rep78082,C22255,PR6353,158,2930
Rep78083,C22255,PR6344,240,13260
Rep78084,C22255,PR6344,139,3155
Rep78085,C22255,PR6350,671,8810
Rep78086,C22255,PR6353,126,2505
Rep78087,C22255,PR6350,377,4580
Rep78088,C22255,PR6344,314,19115
Rep78089,C22255,PR6344,184,6805
Rep78090,C22255,PR6353,180,3825
Rep78091,C22255,PR6344,251,13045
Rep78092,C22255,PR6404,119,1955
Rep78093,C22255,PR6352,222,5775
Rep78094,C22255,PR6353,141,2555
Rep78095,C22103,PR6367,121,1325
Rep78096,C22103,PR6367,768,9385
Rep78097,C22103,PR6345,291,4165
Rep78098,C22103,PR6345,573,9315
Rep78099,C22103,PR6367,733,10735
Rep78100,C22103,PR6345,263,4050
Rep78101,C22103,PR6345,536,8320
Rep78102,C22103,PR6367,185,3930
Rep78103,C22103,PR6367,132,1525
Rep78104,C22103,PR6367,110,1195
Rep78105,C22103,PR6367,258,4570
Rep78106,C22103,PR6345,497,8180
Rep78107,C22103,PR6350,202,2875
Rep78108,C22103,PR6345,294,5115
Rep78109,C22103,PR6345,370,7765
Rep78110,C22103,PR6345,202,3455
Rep78111,C22103,PR6353,1011,31630
Rep78112,C22103,PR6367,327,6760
Rep78113,C22103,PR6345,613,10685
Rep78114,C22103,PR6367,393,12640
Rep78115,C22103,PR6345,490,12390
Rep78116,C22103,PR6367,313,4530
Rep78117,C22103,PR6367,348,9330
Rep78118,C22103,PR6345,435,9090
Rep78119,C22103,PR6367,185,3015
Rep78120,C22103,PR6367,333,8065
Rep78121,C22103,PR6367,213,4855
Rep78122,C22103,PR6367,213,4810
Rep78123,C22103,PR6350,196,4160
Rep78124,C22103,PR6345,2389,70800
Rep78125,C21480,PR6353,161,6595
Rep78126,C21480,PR6353,149,4935
Rep78127,C21480,PR6353,160,5355
Rep78128,C21480,PR6353,152,5080
Rep78129,C21480,PR6350,682,8345
Rep78130,C21480,PR6353,106,1395
Rep78131,C21480,PR6367,611,11695
Rep78132,C21480,PR6353,120,3215
Rep78133,C21480,PR6353,102,1300
Rep78134,C21480,PR6367,225,2590
Rep78135,C21480,PR6367,166,2660
Rep78136,C21480,PR6357,169,3165
Rep78137,C21480,PR6353,187,8660
Rep78138,C21480,PR6353,577,26825
Rep78139,C21480,PR6345,147,3270
Rep78140,C21480,PR6353,177,6620
Rep78141,C21503,PR6353,161,1335
Rep78142,C21503,PR6351,3503,86360
Rep78143,C21503,PR6346,6880,40835
Rep78144,C21503,PR6346,2572,17445
Rep78145,C21503,PR6364,366,7360
Rep78146,C21503,PR6353,146,2495
Rep78147,C21503,PR6364,1100,24330
Rep78148,C21503,PR6351,5025,126725
Rep78149,C21503,PR6351,232,4705
Rep78150,C21503,PR6351,565,15825
Rep78151,C21503,PR6353,121,1270
Rep78152,C21503,PR6351,5507,126545
Rep78153,C21503,PR6351,6520,180905
Rep78154,C21503,PR6353,106,1085
Rep78155,C21503,PR6351,250,5960
Rep78156,C21474,PR6353,265,7435
Rep78157,C21474,PR6350,2087,19800
Rep78158,C21474,PR6350,1087,12385
Rep78159,C21474,PR6350,986,13520
Rep78160,C21474,PR6350,162,4185
Rep78161,C21474,PR6352,207,7105
Rep78162,C21474,PR6353,245,11410
Rep78163,C21474,PR6350,2037,19350
Rep78164,C21474,PR6353,464,32020
Rep78165,C21474,PR6353,578,34790
Rep78166,C21474,PR6364,146,3945
Rep78167,C21474,PR6350,924,11635
Rep78168,C21474,PR6350,128,1365
Rep78169,C21474,PR6364,137,3185
Rep78170,C21474,PR6352,485,23985
Rep78171,C21474,PR6353,1108,74385
Rep78172,C21474,PR6352,443,16900
Rep78173,C21474,PR6353,462,29575
Rep78174,C21474,PR6352,297,11320
Rep78175,C21474,PR6364,110,1565
Rep78176,C21474,PR6353,170,5940
Rep78177,C21474,PR6350,2024,19210
Rep78178,C21474,PR6364,135,3005
Rep78179,C21474,PR6353,191,4340
Rep78180,C21474,PR6350,1236,14875
Rep78181,C21474,PR6353,675,38845
Rep78182,C21474,PR6350,820,9810
Rep78183,C21474,PR6352,222,8445
Rep78184,C21479,PR6360,915,15965
Rep78185,C21479,PR6360,1002,25575
Rep78186,C21479,PR6353,242,11685
Rep78187,C21479,PR6350,483,5170
Rep78188,C21479,PR6350,2158,25350
Rep78189,C21479,PR6350,392,4415
Rep78190,C21479,PR6350,505,5740
Rep78191,C21479,PR6350,335,3685
Rep78192,C21479,PR6353,251,6725
Rep78193,C21479,PR6350,401,5500
Rep78194,C21479,PR6360,1068,21700
Rep78195,C21479,PR6350,1091,12025
Rep78196,C21479,PR6353,500,28525
Rep78197,C21479,PR6353,130,2495
Rep78198,C21479,PR6350,573,8080
Rep78199,C21479,PR6350,998,10775
Rep78200,C21479,PR6350,1804,20220
Rep78201,C21482,PR6350,674,9530
Rep78202,C21482,PR6350,1008,14775
Rep78203,C21482,PR6350,526,6415
Rep78204,C21482,PR6350,1561,21590
Rep78205,C21482,PR6350,372,5525
Rep78206,C21482,PR6350,1625,24200
Rep78207,C21482,PR6350,546,6960
Rep78208,C21482,PR6350,187,2105
Rep78209,C21482,PR6350,887,11825
Rep78210,C21482,PR6350,845,9510
Rep78211,C21482,PR6350,2120,29860
Rep78212,C21531,PR6350,113,1785
Rep78213,C21531,PR6353,473,22600
Rep78214,C21531,PR6364,272,5525
Rep78215,C21531,PR6353,102,1165
Rep78216,C21531,PR6353,193,9905
Rep78217,C21531,PR6353,108,1885
Rep78218,C21531,PR6353,140,4355
Rep78219,C21531,PR6463,102,1155
Rep78220,C21531,PR6364,127,1275
Rep78221,C21531,PR6350,111,1150
Rep78222,C21531,PR6353,118,1095
Rep78223,C21562,PR6353,103,1125
Rep78224,C21562,PR6365,115,1365
Rep78225,C21562,PR6351,288,6655
Rep78226,C21562,PR6351,436,10470
Rep78227,C21562,PR6353,132,1885
Rep78228,C21562,PR6353,106,1230
Rep78229,C21562,PR6365,116,1480
Rep78230,C21562,PR6351,173,2925
Rep78231,C21562,PR6365,107,1170
Rep78232,C21562,PR6353,172,3450
Rep78233,C21562,PR6361,101,1145
Rep78234,C22009,PR6596,358,11545
Rep78235,C22009,PR6596,283,19080
Rep78236,C22009,PR6351,23551,1027805
Rep78237,C22009,PR6353,6712,317795
Rep78238,C22009,PR6596,234,11435
Rep78239,C22009,PR6351,29248,1150810
Rep78240,C22009,PR6353,10722,371680
Rep78241,C22009,PR6592,105,1235
Rep78242,C22009,PR6353,5557,269900
Rep78243,C22009,PR6596,226,7490
Rep78244,C22009,PR6351,31680,1298690
Rep78245,C22009,PR6592,106,1065
Rep78246,C22009,PR6353,6310,266995
Rep78247,C22180,PR6353,168,8105
Rep78248,C22180,PR6353,237,15940
Rep78249,C22180,PR6351,391,14765
Rep78250,C22180,PR6353,131,4275
Rep78251,C22180,PR6353,173,8760
Rep78252,C22180,PR6352,100,1025
Rep78253,C22180,PR6353,111,1730
Rep78254,C22180,PR6361,101,1150
Rep78255,C22180,PR6351,455,16660
Rep78256,C22180,PR6352,101,1070
Rep78257,C22180,PR6352,113,1320
Rep78258,C22180,PR6352,106,1355
Rep78259,C22180,PR6353,166,8420
Rep78260,C22180,PR6353,135,4960
Rep78261,C21508,PR6360,7997,156315
Rep78262,C21508,PR6356,238,6355
Rep78263,C21508,PR6359,2427,64220
Rep78264,C21508,PR6360,3223,47055
Rep78265,C21508,PR6360,4822,109400
Rep78266,C21508,PR6360,2766,57180
Rep78267,C21508,PR6352,2561,75550
Rep78268,C21508,PR6360,20841,342130
Rep78269,C21508,PR6360,10826,241665
Rep78270,C21508,PR6360,20841,342130
Rep78271,C21508,PR6357,1294,30800
Rep78272,C21508,PR6356,322,6455
Rep78273,C21508,PR6360,10666,147710
Rep78274,C21508,PR6360,1618,25095
Rep78275,C21508,PR6360,8955,210755
Rep78276,C21508,PR6360,4593,72465
Rep78277,C21508,PR6357,1317,37765
Rep78278,C21508,PR6360,3223,47055
Rep78279,C21508,PR6360,4822,109400
Rep78280,C21508,PR6360,4298,92435
Rep78281,C21508,PR6357,423,10625
Rep78282,C21508,PR6405,2711,66235
Rep78283,C21508,PR6360,381,4750
Rep78284,C21508,PR6360,5138,104895
Rep78285,C21508,PR6360,3299,43755
Rep78286,C21508,PR6356,238,6355
Rep78287,C21508,PR6360,4530,6105
Rep78288,C21508,PR6357,1317,37765
Rep78289,C21508,PR6357,423,10625
Rep78290,C21508,PR6360,3703,53225
Rep78291,C21508,PR6360,3722,56615
Rep78292,C21508,PR6356,183,5255
Rep78293,C21508,PR6360,7997,156315
Rep78294,C21508,PR6360,1702,25460
Rep78295,C21508,PR6360,3352,47690
Rep78296,C21508,PR6360,3299,43755
Rep78297,C21508,PR6360,4298,92435
Rep78298,C21508,PR6352,2561,75550
Rep78299,C21508,PR6359,2427,64220
Rep78300,C21508,PR6359,2394,44605
Rep78301,C21509,PR6352,3198,123850
Rep78302,C21509,PR6352,2711,81815
Rep78303,C21509,PR6352,1641,188105
Rep78304,C21509,PR6352,1632,99140
Rep78305,C21509,PR6357,505,10150
Rep78306,C21509,PR6359,200,2700
Rep78307,C21509,PR6352,1041,76175
Rep78308,C21509,PR6357,388,6850
Rep78309,C21509,PR6352,733,55675
Rep78310,C21509,PR6352,3198,123850
Rep78311,C21509,PR6359,183,2505
Rep78312,C21509,PR6359,133,1755
Rep78313,C21509,PR6360,102,1140
Rep78314,C21509,PR6357,522,9140
Rep78315,C21509,PR6357,538,11475
Rep78316,C21509,PR6357,416,8060
Rep78317,C21509,PR6357,266,4400
Rep78318,C21509,PR6359,127,1710
Rep78319,C21509,PR6352,787,42885
Rep78320,C21509,PR6352,1550,152275
Rep78321,C21509,PR6352,488,81815
Rep78322,C21509,PR6357,157,2695
Rep78323,C21511,PR6352,102,1270
Rep78324,C21511,PR6352,133,3845
Rep78325,C21511,PR6352,111,2085
Rep78326,C21511,PR6352,151,6170
Rep78327,C21511,PR6352,111,2085
Rep78328,C21511,PR6352,153,5835
Rep78329,C21511,PR6352,132,4960
Rep78330,C21511,PR6352,109,1905
Rep78331,C21511,PR6352,154,6510
Rep78332,C21511,PR6352,112,2260
Rep78333,C21511,PR6352,149,5310
Rep78334,C21511,PR6352,101,1175
Rep78335,C21511,PR6357,103,1125
Rep78336,C21511,PR6352,113,2305
Rep78337,C21511,PR6352,109,1905
Rep78338,C21511,PR6352,108,1595
Rep78339,C21511,PR6352,153,5835
Rep78340,C21511,PR6352,110,4500
Rep78341,C21511,PR6352,105,1505
Rep78342,C21511,PR6352,105,1155
Rep78343,C21511,PR6352,102,1270
Rep78344,C21511,PR6352,102,2795
Rep78345,C21511,PR6352,102,1260
Rep78346,C21511,PR6352,130,4310
Rep78347,C21511,PR6357,103,1125
Rep78348,C21511,PR6352,104,1410
Rep78349,C21511,PR6352,105,1155
Rep78350,C21511,PR6352,132,4960
Rep78351,C21511,PR6352,141,5945
Rep78352,C21511,PR6352,115,2460
Rep78353,C21511,PR6352,108,1815
Rep78354,C21511,PR6352,112,2290
Rep78355,C21511,PR6352,102,1220
Rep78356,C21511,PR6352,117,2790
Rep78357,C21511,PR6352,162,6620
Rep78358,C21511,PR6352,105,1430
Rep78359,C21511,PR6352,119,2895
Rep78360,C21511,PR6352,112,2290
Rep78361,C21511,PR6352,138,4835
Rep78362,C21511,PR6352,102,1220
Rep78363,C21511,PR6352,138,4835
Rep78364,C21511,PR6352,222,13230
Rep78365,C21511,PR6352,158,6220
Rep78366,C21511,PR6352,109,1995
Rep78367,C21511,PR6352,222,13230
Rep78368,C21511,PR6352,101,1175
Rep78369,C21511,PR6352,141,5945
Rep78370,C21511,PR6352,151,6170
Rep78371,C21511,PR6352,163,5455
Rep78372,C21511,PR6352,116,2510
Rep78373,C21511,PR6352,131,5025
Rep78374,C21511,PR6352,102,2795
Rep78375,C21511,PR6352,102,1220
Rep78376,C21511,PR6352,231,2830
Rep78377,C21511,PR6352,242,16835
Rep78378,C21511,PR6352,104,1300
Rep78379,C21511,PR6352,110,4500
Rep78380,C21511,PR6352,104,1480
Rep78381,C21511,PR6352,271,5160
Rep78382,C21511,PR6352,103,1270
Rep78383,C21511,PR6352,105,1430
Rep78384,C21511,PR6352,102,1100
Rep78385,C21511,PR6352,242,16835
Rep78386,C21511,PR6352,112,2255
Rep78387,C21511,PR6352,162,6620
Rep78388,C21527,PR6353,116,1140
Rep78389,C21527,PR6353,1258,24580
Rep78390,C22256,PR6353,2235,48410
Rep78391,C22256,PR6595,100,3430
Rep78392,C22256,PR6595,109,3050
Rep78393,C22256,PR6595,106,1895
Rep78394,C22256,PR6595,105,1120
Rep78395,C22256,PR6595,121,1980
Rep78396,C22256,PR6595,105,1080
Rep78397,C22256,PR6353,397,7400
Rep78398,C22256,PR6353,2890,70170
Rep78399,C22256,PR6353,2235,48410
Rep78400,C22256,PR6595,119,6685
Rep78401,C22256,PR6595,275,2130
Rep78402,C22256,PR6595,130,1660
Rep78403,C22256,PR6353,105,1285
Rep78404,C22256,PR6353,560,9145
Rep78405,C22256,PR6595,275,2130
Rep78406,C22256,PR6595,113,1535
Rep78407,C22256,PR6353,118,2500
Rep78408,C22256,PR6353,1500,24335
Rep78409,C22256,PR6595,101,1040
Rep78410,C22256,PR6595,105,1080
Rep78411,C22256,PR6353,2881,74365
Rep78412,C22256,PR6595,100,1250
Rep78413,C22256,PR6595,101,1040
Rep78414,C22256,PR6595,102,1005
Rep78415,C22256,PR6595,100,1080
Rep78416,C22256,PR6353,931,14940
Rep78417,C22256,PR6353,2043,57950
Rep78418,C22256,PR6595,160,1385
Rep78419,C22256,PR6353,466,6470
Rep78420,C22256,PR6595,217,3890
Rep78421,C22256,PR6595,106,5085
Rep78422,C22256,PR6595,100,1310
Rep78423,C22256,PR6595,112,1500
Rep78424,C22256,PR6353,118,2500
Rep78425,C22256,PR6595,100,1250
Rep78426,C22256,PR6595,147,1955
Rep78427,C22256,PR6353,405,6975
Rep78428,C21537,PR6353,310,9185
Rep78429,C21537,PR6353,722,19020
Rep78430,C21537,PR6353,229,3740
Rep78431,C21537,PR6353,888,22250
Rep78432,C21537,PR6364,105,1130
Rep78433,C21540,PR6353,120,2720
Rep78434,C21540,PR6353,107,1755
Rep78435,C21540,PR6353,101,1065
Rep78436,C21540,PR6353,125,2950
Rep78437,C21540,PR6353,108,1760
Rep78438,C21540,PR6353,111,1670
Rep78439,C21540,PR6353,125,3045
Rep78440,C21540,PR6357,101,1045
Rep78441,C22107,PR6353,101,1060
Rep78442,C22107,PR6353,127,2205
Rep78443,C22110,PR6377,113,1405
Rep78444,C22110,PR6378,157,5055
Rep78445,C22110,PR6378,104,1310
Rep78446,C22110,PR6378,125,5100
Rep78447,C22110,PR6377,131,2125
Rep78448,C22110,PR6381,101,1020
Rep78449,C22110,PR6383,100,3115
Rep78450,C22110,PR6370,106,1440
Rep78451,C22110,PR6386,110,1390
